0	10	10	0	0	0	0	0	0
1	10	6	11	17	11	71	176	1
2	18	9	11	16	9	69	246	1
3	2	15	15	7	15	75	140	1
4	1	0	20	8	20	80	331	1
5	10	5	10	1	4	64	201	1
6	18	12	1	12	17	77	197	1
7	11	7	1	8	10	70	417	1
8	4	19	0	15	5	65	145	1
9	20	13	7	5	15	75	278	1
10	7	1	1	0	6	66	316	1
11	14	3	5	17	16	76	477	1
12	18	10	18	10	0	60	125	1
13	12	13	16	20	8	68	400	1
14	18	12	2	20	17	77	441	1
15	6	5	1	15	11	71	430	1
16	13	11	12	12	1	61	219	1
17	15	12	14	16	4	64	134	1
18	5	8	14	0	12	72	420	1
19	14	8	0	1	15	75	268	1
20	18	13	2	3	18	78	315	1
21	2	7	2	0	7	67	456	1
22	8	0	17	0	9	69	37	1
23	3	15	17	8	15	75	468	1
24	13	3	20	10	9	69	385	1
25	0	15	12	5	15	75	371	1
26	16	11	9	2	11	71	355	1
27	10	10	18	15	9	69	277	1
28	0	18	11	2	19	79	301	1
29	18	17	4	6	17	77	358	1
30	18	20	14	0	20	80	301	1
31	3	10	3	7	3	63	377	1
32	20	5	14	20	16	76	171	1
33	2	1	1	12	11	71	217	1
34	8	12	6	20	8	68	246	1
35	11	19	4	7	13	73	84	1
36	4	4	3	3	1	61	439	1
37	18	12	20	6	6	66	428	1
38	12	7	7	18	12	72	309	1
39	15	3	19	14	11	71	372	1
40	18	1	15	1	3	63	292	1
41	9	13	10	0	13	73	425	1
42	15	1	16	2	1	61	70	1
43	0	10	20	9	20	80	361	1
44	7	12	15	5	10	70	235	1
45	2	7	16	7	14	74	263	1
46	18	12	20	4	8	68	394	1
47	0	20	18	4	24	84	282	1
48	20	5	7	9	13	73	6	1
49	11	9	8	0	9	69	303	1
50	10	6	17	8	7	67	391	1
51	20	5	12	11	10	70	299	1
52	0	16	11	5	15	75	325	1
53	6	17	11	17	5	65	319	1
54	14	16	6	14	8	68	460	1
55	8	1	14	19	18	78	414	1
56	0	4	12	2	12	72	223	1
57	8	4	7	9	5	65	406	1
58	7	7	3	2	6	66	425	1
59	8	15	10	10	5	65	228	1
60	12	5	7	16	12	72	41	1
61	2	18	10	1	18	78	384	1
62	5	2	14	11	12	72	292	1
63	7	16	9	9	7	67	405	1
64	7	5	5	1	4	64	130	1
65	7	10	7	11	1	61	362	1
66	1	18	7	2	17	77	330	1
67	15	7	11	9	4	64	138	1
68	9	19	18	16	9	69	127	1
69	10	19	4	3	17	77	302	1
70	2	11	5	19	8	68	277	1
71	20	10	15	19	10	70	155	1
72	16	17	15	16	1	61	456	1
73	0	19	4	6	13	73	81	1
74	12	0	17	13	13	73	339	1
75	2	3	20	11	19	79	186	1
76	9	14	13	12	4	64	171	1
77	20	0	2	12	21	81	333	1
78	16	20	10	16	7	67	450	1
79	4	14	9	0	14	74	478	1
80	0	16	13	6	16	76	74	1
81	14	18	3	13	12	72	4	1
82	1	1	8	10	11	71	31	1
83	1	8	11	12	10	70	440	1
84	15	20	11	4	16	76	380	1
85	17	12	1	0	20	80	55	1
86	3	3	20	9	18	78	305	1
87	10	2	9	8	6	66	327	1
88	11	13	10	1	12	72	455	1
89	12	8	19	16	10	70	32	1
90	11	11	13	1	10	70	434	1
91	9	8	5	0	8	68	274	1
92	3	10	2	1	9	69	346	1
93	8	9	10	15	6	66	320	1
94	0	9	5	8	5	65	114	1
95	4	8	14	8	10	70	280	1
96	12	6	19	12	9	69	339	1
97	6	19	17	13	12	72	266	1
98	0	14	11	6	13	73	457	1
99	11	11	5	16	7	67	331	1
100	15	2	18	19	17	77	280	1
101	16	19	20	19	4	64	198	1
102	13	20	14	10	10	70	88	1
103	14	7	19	7	5	65	48	1
104	12	9	17	9	5	65	231	1
105	7	0	3	12	12	72	134	1
106	7	16	12	17	5	65	304	1
107	6	15	19	13	13	73	4	1
108	12	8	16	11	5	65	326	1
109	11	14	18	17	7	67	4	1
110	11	12	14	6	6	66	465	1
111	16	8	4	12	12	72	418	1
112	14	16	18	12	5	65	8	1
113	17	15	19	1	14	74	339	1
114	8	11	13	19	9	69	398	1
115	9	13	12	13	3	63	172	1
116	18	6	3	4	15	75	259	1
117	14	3	1	20	21	81	168	1
118	20	15	20	11	4	64	204	1
119	10	10	2	17	10	70	294	1
120	12	3	5	15	13	73	480	1
121	1	12	17	2	18	78	225	1
122	5	6	13	10	8	68	330	1
123	1	16	6	5	12	72	70	1
124	6	11	2	8	5	65	392	1
125	2	20	5	1	19	79	187	1
126	4	1	20	14	20	80	400	1
127	17	8	12	15	8	68	171	1
128	15	3	10	14	12	72	0	1
129	9	4	7	15	11	71	44	1
130	6	19	4	16	3	63	309	1
131	18	5	19	10	5	65	424	1
132	12	1	4	9	11	71	115	1
133	8	17	19	9	13	73	202	1
134	10	3	15	18	15	75	301	1
135	9	0	6	4	5	65	123	1
136	7	12	4	19	7	67	225	1
137	14	8	1	12	13	73	78	1
138	19	2	10	1	9	69	228	1
139	13	9	13	11	2	62	240	1
140	1	18	19	15	18	78	73	1
141	12	9	17	13	6	66	133	1
142	6	17	20	0	22	82	16	1
143	13	13	15	10	3	63	135	1
144	14	0	14	1	1	61	410	1
145	7	20	8	8	12	72	416	1
146	7	1	4	7	6	66	337	1
147	10	16	10	9	7	67	133	1
148	14	9	4	1	12	72	132	1
149	19	9	1	8	18	78	281	1
150	6	3	3	18	15	75	320	1
151	14	9	6	9	8	68	210	1
152	16	9	10	2	9	69	354	1
153	11	10	15	15	6	66	393	1
154	6	10	3	18	8	68	141	1
155	15	12	4	16	11	71	34	1
156	18	13	11	9	8	68	257	1
157	0	3	13	18	19	79	127	1
158	3	19	13	15	10	70	131	1
159	4	19	14	4	18	78	175	1
160	16	17	0	10	17	77	273	1
