0	10	10	0	0	0	0	0	0
1	3	9	16	18	15	75	95	1
2	17	14	4	3	17	77	306	1
3	8	10	14	1	10	70	74	1
4	8	16	13	17	5	65	170	1
5	1	12	9	10	8	68	146	1
6	5	6	10	17	12	72	350	1
7	14	1	14	12	11	71	172	1
8	13	6	14	1	5	65	21	1
9	6	17	9	16	3	63	3	1
10	2	18	20	6	21	81	154	1
11	2	10	11	3	11	71	405	1
12	19	6	4	3	15	75	113	1
13	0	20	17	19	17	77	364	1
14	10	9	18	9	8	68	466	1
15	13	15	8	13	5	65	145	1
16	12	20	19	12	10	70	138	1
17	10	18	0	6	15	75	166	1
18	4	14	19	14	15	75	332	1
19	1	0	14	18	22	82	472	1
20	20	9	8	6	12	72	373	1
21	1	11	12	16	12	72	475	1
22	7	14	0	5	11	71	247	1
23	4	1	14	8	12	72	363	1
24	6	7	2	11	5	65	336	1
25	16	9	16	20	11	71	242	1
26	3	9	1	15	6	66	34	1
27	6	2	4	4	2	62	20	1
28	20	17	20	15	2	62	127	1
29	2	2	0	0	2	62	145	1
30	3	7	11	15	11	71	51	1
31	18	11	0	12	18	78	89	1
32	0	10	6	7	6	66	31	1
33	14	12	2	4	14	74	195	1
34	6	18	19	15	13	73	229	1
35	11	17	2	9	12	72	243	1
36	16	15	15	20	5	65	37	1
37	14	19	18	9	10	70	421	1
38	19	18	18	10	8	68	189	1
39	10	0	6	11	11	71	214	1
40	16	16	8	14	8	68	414	1
41	9	13	2	5	10	70	304	1
42	17	20	8	1	21	81	401	1
43	4	3	2	20	17	77	128	1
44	16	15	11	5	11	71	154	1
45	18	9	13	19	11	71	417	1
46	4	15	13	14	9	69	155	1
47	11	17	19	18	8	68	139	1
48	3	11	2	5	6	66	174	1
49	14	20	13	8	12	72	158	1
50	16	16	10	18	6	66	474	1
51	18	15	6	15	12	72	228	1
52	11	13	18	20	9	69	198	1
53	3	2	1	7	5	65	362	1
54	4	6	9	11	7	67	343	1
55	13	14	4	5	12	72	205	1
56	14	20	9	12	9	69	46	1
57	8	10	2	17	9	69	279	1
58	20	6	17	2	5	65	461	1
59	11	20	18	2	19	79	60	1
60	4	16	1	5	11	71	251	1
61	11	10	16	17	8	68	387	1
62	1	13	18	20	18	78	146	1
63	4	12	6	8	4	64	10	1
64	9	6	11	10	4	64	455	1
65	12	5	7	10	7	67	341	1
66	20	7	6	9	14	74	308	1
67	9	12	1	11	8	68	337	1
68	3	10	9	0	11	71	231	1
69	2	2	1	8	6	66	411	1
70	20	12	6	6	15	75	197	1
71	3	13	16	8	13	73	366	1
72	5	7	13	13	10	70	145	1
73	18	15	10	10	9	69	291	1
74	17	2	20	6	5	65	407	1
75	19	9	9	12	10	70	159	1
76	6	17	18	12	13	73	260	1
77	11	11	14	14	4	64	158	1
78	14	15	16	0	15	75	67	1
79	1	0	3	1	2	62	89	1
80	6	18	2	16	4	64	124	1
81	4	0	11	8	10	70	177	1
82	14	14	17	7	7	67	367	1
83	8	7	2	1	8	68	132	1
84	20	7	1	17	21	81	177	1
85	10	20	18	4	17	77	240	1
86	8	12	14	2	11	71	232	1
87	9	1	10	0	1	61	428	1
88	19	7	3	2	16	76	420	1
89	12	14	1	7	13	73	345	1
90	10	0	18	13	15	75	414	1
91	1	18	20	17	19	79	200	1
92	5	1	15	1	10	70	106	1
93	20	15	7	17	13	73	241	1
94	20	4	4	17	20	80	368	1
95	12	20	11	20	1	61	297	1
96	1	15	14	7	15	75	18	1
97	14	0	7	18	19	79	300	1
98	6	17	6	20	3	63	353	1
99	10	13	15	13	5	65	338	1
100	16	4	7	17	15	75	312	1
101	20	13	13	10	7	67	284	1
102	20	20	1	7	23	83	401	1
103	19	14	10	7	11	71	160	1
104	3	1	15	18	20	80	31	1
105	20	13	8	14	12	72	73	1
106	5	10	14	7	9	69	440	1
107	5	14	17	19	13	73	398	1
108	17	7	19	1	6	66	73	1
109	19	3	4	10	16	76	287	1
110	17	18	4	19	13	73	268	1
111	18	15	9	14	9	69	157	1
112	18	5	19	3	2	62	234	1
113	3	11	12	4	11	71	389	1
114	0	5	20	10	20	80	244	1
115	1	11	10	18	11	71	401	1
116	17	6	10	0	9	69	306	1
117	3	15	19	17	16	76	303	1
118	1	1	1	3	2	62	356	1
119	11	12	4	7	8	68	467	1
120	12	16	18	17	6	66	274	1
121	9	0	2	17	18	78	384	1
122	17	13	6	8	12	72	189	1
123	16	4	16	1	3	63	256	1
124	7	14	9	16	2	62	410	1
125	18	8	16	2	6	66	346	1
126	10	8	4	2	8	68	435	1
127	19	12	18	8	4	64	311	1
128	12	9	2	4	11	71	472	1
129	13	15	17	1	14	74	302	1
130	8	6	8	18	12	72	374	1
131	16	12	14	20	8	68	403	1
132	17	1	17	0	1	61	187	1
133	20	12	19	17	5	65	460	1
134	14	9	11	18	9	69	45	1
135	18	0	18	16	16	76	223	1
136	16	13	12	16	5	65	292	1
