0	5	5	0	0	0	0	0	0
1	8	9	8	10	1	61	16	1
2	9	5	9	4	1	61	205	1
3	10	7	4	1	8	68	17	1
4	1	7	10	4	9	69	22	1
5	9	1	1	10	12	72	1	1
6	3	4	8	1	5	65	171	1
7	3	6	6	2	5	65	6	1
8	3	10	1	8	2	62	218	1
9	10	9	3	7	7	67	112	1
10	6	3	5	8	5	65	204	1
11	7	5	2	9	6	66	70	1
12	1	1	10	1	9	69	116	1
13	7	10	9	2	8	68	133	1
14	3	7	8	8	5	65	93	1
15	6	1	9	6	5	65	8	1
16	10	7	9	3	4	64	177	1
17	10	5	7	5	3	63	114	1
18	2	1	1	7	6	66	223	1
19	2	3	3	4	1	61	180	1
20	6	1	2	9	8	68	9	1
21	3	6	2	2	4	64	102	1
22	6	4	5	7	3	63	211	1
23	7	1	6	2	1	61	155	1
24	4	5	9	3	5	65	207	1
25	6	2	8	2	2	62	37	1
26	3	2	5	3	2	62	153	1
27	8	2	1	4	7	67	80	1
28	7	9	10	6	4	64	143	1
29	3	4	5	5	2	62	56	1
30	7	8	10	10	3	63	112	1
31	7	6	7	7	1	61	169	1
32	10	6	4	3	6	66	239	1
33	7	9	1	6	6	66	149	1
34	2	6	5	6	3	63	61	1
35	3	10	8	7	5	65	225	1
36	1	4	8	9	8	68	166	1
37	10	4	3	10	9	69	159	1
38	8	7	1	9	7	67	42	1
39	6	6	10	4	4	64	187	1
40	4	9	10	2	9	69	18	1
41	8	7	8	7	0	60	217	1
42	2	5	3	3	2	62	15	1
43	5	7	3	2	5	65	226	1
44	6	6	9	2	5	65	122	1
45	8	2	1	4	7	67	231	1
46	6	5	7	8	3	63	122	1
47	5	2	7	8	6	66	79	1
48	8	2	8	10	8	68	110	1
49	10	10	1	4	10	70	23	1
50	7	8	7	4	4	64	118	1
51	4	8	2	5	3	63	223	1
52	7	5	3	9	5	65	124	1
53	3	8	2	9	1	61	55	1
54	5	7	7	7	2	62	117	1
55	6	9	1	4	7	67	231	1
56	5	4	10	2	5	65	2	1
57	1	9	2	9	1	61	80	1
58	10	8	7	6	3	63	193	1
59	7	9	5	1	8	68	238	1
60	4	2	6	7	5	65	148	1
61	4	3	1	4	3	63	136	1
62	8	1	2	4	6	66	34	1
63	5	8	2	2	6	66	216	1
64	7	1	5	1	2	62	104	1
65	10	9	3	5	8	68	79	1
66	1	1	7	9	10	70	184	1
67	9	6	6	8	3	63	153	1
68	6	4	6	3	1	61	12	1
69	8	6	6	10	4	64	235	1
70	10	8	2	9	8	68	176	1
71	9	3	3	1	6	66	82	1
72	4	1	10	2	6	66	146	1
73	6	5	1	4	5	65	151	1
74	9	7	4	5	5	65	98	1
75	4	9	4	8	1	61	161	1
76	10	7	3	5	7	67	23	1
77	8	6	5	9	4	64	165	1
78	10	10	7	6	5	65	231	1
79	1	7	5	1	7	67	179	1
80	3	3	5	3	2	62	110	1
81	4	4	8	1	5	65	130	1
82	8	10	1	5	8	68	39	1
83	2	5	8	5	6	66	105	1
84	8	6	2	6	6	66	40	1
85	2	1	6	6	6	66	126	1
86	6	9	7	5	4	64	160	1
87	8	2	6	1	2	62	154	1
88	5	10	6	5	5	65	139	1
89	6	9	8	2	7	67	11	1
90	4	5	1	1	5	65	115	1
91	8	1	6	3	2	62	68	1
92	10	5	4	7	6	66	170	1
93	7	4	10	1	4	64	118	1
94	3	7	10	9	7	67	65	1
95	9	6	3	5	6	66	68	1
96	3	10	8	5	7	67	230	1
97	6	10	6	5	5	65	11	1
98	3	7	2	1	6	66	144	1
99	8	8	4	6	4	64	56	1
100	7	3	1	8	7	67	123	1
101	3	2	5	3	2	62	29	1
102	3	6	1	1	5	65	151	1
103	7	4	3	10	7	67	11	1
104	6	4	10	8	5	65	28	1
105	5	9	9	8	4	64	55	1
106	9	8	10	8	1	61	232	1
107	3	10	10	8	7	67	8	1
108	6	1	3	2	3	63	62	1
109	1	6	8	2	8	68	229	1
110	8	3	2	3	6	66	62	1
111	6	7	10	4	5	65	94	1
112	10	1	1	3	9	69	117	1
113	5	7	4	2	5	65	131	1
114	10	4	9	6	2	62	184	1
115	10	1	6	9	8	68	15	1
116	8	2	4	2	4	64	157	1
117	10	2	1	2	9	69	205	1
118	3	5	1	4	2	62	60	1
119	1	10	10	6	9	69	65	1
120	5	2	9	9	8	68	21	1
121	4	7	8	10	5	65	133	1
122	9	2	2	1	7	67	217	1
123	5	7	4	7	1	61	130	1
124	10	8	1	2	10	70	118	1
125	7	2	3	10	8	68	196	1
126	1	4	3	3	2	62	138	1
127	8	7	2	9	6	66	121	1
128	1	9	6	1	9	69	11	1
129	4	6	9	9	5	65	229	1
130	9	4	10	10	6	66	231	1
131	10	1	8	7	6	66	11	1
132	10	10	9	7	3	63	199	1
133	3	10	7	1	9	69	201	1
134	4	3	1	6	4	64	189	1
135	2	4	7	8	6	66	101	1
136	4	4	8	1	5	65	31	1
137	2	2	8	2	6	66	167	1
138	5	10	1	1	9	69	190	1
139	8	7	7	1	6	66	78	1
140	6	3	10	7	5	65	132	1
141	3	9	10	10	7	67	180	1
142	2	4	1	3	1	61	90	1
143	7	9	5	5	4	64	31	1
144	8	9	10	10	2	62	169	1
145	7	8	2	8	5	65	33	1
146	9	2	1	3	8	68	3	1
147	2	4	8	5	6	66	29	1
148	7	5	1	3	6	66	67	1
149	3	8	7	1	8	68	121	1
150	1	7	9	5	8	68	188	1
151	2	10	10	6	8	68	31	1
152	3	3	2	5	2	62	169	1
153	9	7	1	10	8	68	211	1
154	5	2	9	3	4	64	49	1
155	8	3	10	5	2	62	201	1
156	5	10	6	7	3	63	146	1
157	6	4	8	4	2	62	123	1
158	5	3	9	9	7	67	29	1
159	2	3	7	2	5	65	164	1
160	4	6	2	9	3	63	155	1
161	8	5	8	10	5	65	174	1
162	3	1	2	8	7	67	199	1
163	3	2	9	5	6	66	199	1
164	8	2	2	7	7	67	122	1
165	4	9	2	4	5	65	200	1
166	1	8	6	9	5	65	15	1
167	4	2	3	5	3	63	5	1
168	9	7	9	2	5	65	4	1
169	5	5	4	10	5	65	38	1
170	7	7	2	7	5	65	119	1
171	7	3	9	6	3	63	36	1
172	2	1	6	2	4	64	109	1
173	4	3	2	7	4	64	78	1
174	1	6	2	9	3	63	146	1
175	2	7	5	4	4	64	224	1
176	9	3	2	1	7	67	64	1
177	9	9	2	5	8	68	153	1
178	5	8	3	10	2	62	86	1
179	9	1	3	6	7	67	141	1
180	4	5	5	6	1	61	210	1
181	9	3	5	3	4	64	132	1
182	2	7	9	10	7	67	216	1
183	9	2	8	7	5	65	41	1
184	4	10	8	4	7	67	36	1
185	2	4	6	6	4	64	7	1
186	3	10	5	10	2	62	72	1
187	2	6	10	2	8	68	48	1
188	8	4	7	1	3	63	109	1
189	7	7	9	1	6	66	150	1
190	1	10	4	5	5	65	194	1
191	4	4	1	7	4	64	54	1
192	3	8	1	6	2	62	52	1
193	4	4	10	6	6	66	234	1
194	9	3	1	1	8	68	102	1
195	5	5	3	1	4	64	45	1
196	8	1	2	3	6	66	172	1
197	10	7	5	6	5	65	81	1
198	10	8	10	10	2	62	206	1
199	3	5	6	8	4	64	36	1
200	10	6	9	5	1	61	45	1
201	8	2	8	1	1	61	157	1
202	10	9	4	6	6	66	237	1
203	5	3	5	1	2	62	223	1
204	4	9	2	5	4	64	7	1
205	8	1	9	6	5	65	81	1
206	4	4	7	9	5	65	151	1
207	4	2	1	10	8	68	215	1
208	9	6	5	10	5	65	131	1
209	6	4	2	5	4	64	230	1
210	3	1	2	5	4	64	146	1
211	8	8	8	7	1	61	149	1
212	3	5	9	5	6	66	231	1
213	9	2	1	2	8	68	88	1
214	4	10	1	5	5	65	18	1
215	6	7	3	9	3	63	121	1
216	3	1	3	4	3	63	99	1
217	2	4	3	7	3	63	47	1
218	7	8	4	1	7	67	186	1
219	2	8	5	6	3	63	118	1
220	3	3	3	4	1	61	214	1
221	1	9	10	1	12	72	65	1
222	10	4	10	5	1	61	98	1
223	8	1	7	1	1	61	84	1
224	8	1	10	5	4	64	40	1
225	6	3	7	7	4	64	36	1
226	5	2	1	3	4	64	213	1
227	9	6	3	3	6	66	236	1
228	6	1	6	6	5	65	50	1
229	5	6	7	10	4	64	186	1
230	10	7	1	2	10	70	48	1
231	9	4	4	1	5	65	9	1
232	8	4	7	7	3	63	191	1
233	9	10	1	10	8	68	82	1
234	10	6	3	5	7	67	6	1
