0	5	5	0	0	0	0	0	0
1	7	7	8	4	3	63	1375	1
2	3	8	2	8	1	61	569	1
3	5	1	2	6	5	65	684	1
4	4	4	6	9	5	65	375	1
5	1	2	8	1	7	67	962	1
6	3	2	9	10	10	70	902	1
7	9	2	3	2	6	66	767	1
8	9	2	7	6	4	64	55	1
9	4	9	8	5	5	65	832	1
10	10	3	6	8	6	66	10	1
11	9	10	4	10	5	65	246	1
12	7	3	4	7	5	65	868	1
13	1	4	5	9	6	66	1268	1
14	4	3	10	7	7	67	296	1
15	2	6	10	6	8	68	550	1
16	1	2	6	2	5	65	1161	1
17	6	3	5	8	5	65	1177	1
18	1	1	9	8	10	70	1064	1
19	6	5	8	7	2	62	108	1
20	10	10	6	7	5	65	535	1
21	4	3	7	5	3	63	213	1
22	10	1	2	8	10	70	369	1
23	5	9	7	10	2	62	997	1
24	3	2	1	8	6	66	21	1
25	8	2	5	10	8	68	31	1
26	8	6	1	7	7	67	73	1
27	6	9	8	1	8	68	242	1
28	7	5	5	9	4	64	1428	1
29	7	3	7	7	4	64	1326	1
30	5	9	2	4	5	65	754	1
31	2	9	3	3	6	66	1148	1
32	5	6	8	5	3	63	500	1
33	7	8	6	2	6	66	377	1
34	4	6	6	1	5	65	956	1
35	6	5	6	4	1	61	60	1
36	2	10	2	1	9	69	1143	1
37	4	10	4	6	4	64	326	1
38	7	2	10	4	3	63	402	1
39	2	5	1	2	3	63	535	1
40	4	7	2	5	2	62	1410	1
41	2	9	7	1	9	69	979	1
42	8	2	9	2	1	61	1429	1
43	2	2	9	1	7	67	722	1
44	9	2	1	4	8	68	1236	1
45	2	6	5	3	4	64	1013	1
46	3	8	7	3	6	66	1372	1
47	7	9	1	1	10	70	1114	1
48	1	2	9	7	9	69	210	1
49	8	7	9	4	3	63	508	1
50	3	2	3	8	6	66	1088	1
51	9	10	10	6	4	64	924	1
52	1	6	1	8	2	62	16	1
53	8	7	4	4	5	65	81	1
