0	5	5	0	0	0	0	0	0
1	7	3	6	4	1	61	442	1
2	10	1	7	6	5	65	417	1
3	5	2	9	8	7	67	321	1
4	6	3	8	2	2	62	118	1
5	8	9	6	1	8	68	223	1
6	5	7	4	8	1	61	476	1
7	2	9	4	3	6	66	163	1
8	3	9	10	8	7	67	288	1
9	6	1	1	1	5	65	286	1
10	5	1	4	10	9	69	292	1
11	3	7	7	1	7	67	474	1
12	8	9	7	9	1	61	81	1
13	5	3	7	8	5	65	213	1
14	5	5	8	1	5	65	122	1
15	6	10	3	9	3	63	374	1
16	9	4	4	3	5	65	371	1
17	10	10	10	5	5	65	160	1
18	3	5	3	7	2	62	224	1
19	8	10	2	4	8	68	293	1
20	1	1	4	2	3	63	240	1
21	5	4	7	6	2	62	383	1
22	7	7	1	5	6	66	252	1
23	10	5	4	9	7	67	155	1
24	9	3	7	1	2	62	416	1
25	7	10	8	10	1	61	351	1
26	4	1	3	4	3	63	217	1
27	8	3	6	7	4	64	97	1
28	2	9	9	2	9	69	8	1
29	6	9	10	7	4	64	415	1
30	10	8	3	5	7	67	235	1
31	6	3	9	8	5	65	70	1
32	6	8	2	7	4	64	55	1
33	5	4	1	10	7	67	440	1
34	9	3	8	3	1	61	294	1
35	2	7	10	7	8	68	446	1
36	2	6	6	3	5	65	289	1
37	4	6	4	1	5	65	287	1
38	9	4	3	6	6	66	193	1
39	6	10	1	4	7	67	94	1
40	3	6	1	3	3	63	410	1
41	1	1	7	3	6	66	372	1
42	9	9	3	9	6	66	267	1
43	5	7	10	9	5	65	342	1
44	2	10	1	10	1	61	138	1
45	9	8	10	3	5	65	23	1
46	5	4	3	8	4	64	284	1
47	9	9	1	3	10	70	339	1
48	9	5	7	2	3	63	409	1
49	6	1	2	3	4	64	38	1
50	1	8	3	2	6	66	299	1
51	1	2	5	3	4	64	232	1
52	9	8	4	2	7	67	476	1
53	8	2	7	10	8	68	201	1
54	8	3	4	6	5	65	86	1
55	1	7	1	10	3	63	358	1
56	1	3	9	3	8	68	62	1
57	1	10	4	8	3	63	183	1
58	3	2	9	2	6	66	357	1
59	10	1	5	1	5	65	307	1
60	3	3	9	1	6	66	145	1
61	4	1	1	1	3	63	168	1
62	1	10	7	5	7	67	221	1
63	10	7	7	2	5	65	160	1
64	5	1	3	7	6	66	17	1
65	10	10	8	9	2	62	398	1
66	8	3	7	2	1	61	213	1
67	5	8	8	2	6	66	108	1
68	2	5	1	3	2	62	19	1
69	9	6	3	2	7	67	309	1
70	8	4	10	2	2	62	249	1
71	10	9	5	1	9	69	169	1
72	3	1	3	4	3	63	472	1
73	4	4	1	4	3	63	265	1
74	9	9	4	2	8	68	453	1
75	10	10	1	3	11	71	350	1
76	7	6	4	5	3	63	174	1
77	3	4	4	4	1	61	240	1
78	4	9	4	2	7	67	451	1
79	5	8	4	1	7	67	373	1
80	9	10	5	3	8	68	164	1
81	8	7	3	10	5	65	229	1
82	5	2	8	10	8	68	151	1
83	6	5	7	4	1	61	277	1
84	9	4	7	3	2	62	426	1
85	4	8	2	3	5	65	240	1
86	3	9	10	6	7	67	82	1
87	1	4	8	7	7	67	196	1
88	7	9	5	2	7	67	274	1
89	10	10	3	2	10	70	115	1
90	5	8	3	1	7	67	322	1
91	10	2	3	6	8	68	446	1
92	1	7	4	1	6	66	31	1
93	5	10	1	1	9	69	63	1
94	1	9	7	10	6	66	63	1
95	8	10	8	7	3	63	341	1
96	1	9	2	2	7	67	307	1
97	3	8	9	1	9	69	472	1
98	1	10	7	6	7	67	335	1
99	4	5	10	3	6	66	72	1
100	9	3	2	2	7	67	83	1
101	8	5	6	4	2	62	352	1
102	10	2	8	4	2	62	147	1
103	8	9	1	7	7	67	206	1
104	6	9	9	8	3	63	337	1
105	7	5	4	1	5	65	175	1
106	6	4	6	8	4	64	416	1
107	1	2	3	2	2	62	99	1
108	4	3	10	8	7	67	373	1
109	4	5	4	2	3	63	390	1
110	8	5	2	9	7	67	60	1
111	5	8	4	5	3	63	59	1
112	2	4	8	4	6	66	227	1
113	8	2	1	6	8	68	37	1
114	3	6	9	5	6	66	361	1
115	8	5	5	6	3	63	412	1
116	5	8	9	8	4	64	13	1
117	9	9	9	2	7	67	395	1
118	2	1	4	10	9	69	124	1
119	5	3	1	7	5	65	256	1
120	5	1	5	8	7	67	49	1
121	2	3	10	4	8	68	365	1
122	7	1	7	6	5	65	59	1
123	8	6	3	7	5	65	325	1
124	6	5	4	2	3	63	254	1
125	3	10	10	9	7	67	170	1
126	7	9	10	6	4	64	41	1
127	9	6	5	2	5	65	340	1
128	10	3	7	7	5	65	182	1
129	7	6	7	8	2	62	302	1
130	5	9	3	2	7	67	16	1
131	5	7	1	9	4	64	76	1
132	5	3	5	8	5	65	308	1
133	6	5	4	8	3	63	384	1
134	5	9	9	7	4	64	406	1
135	7	1	3	10	9	69	271	1
136	8	1	1	5	8	68	69	1
137	10	10	3	3	9	69	443	1
138	4	6	8	7	4	64	91	1
139	2	10	2	9	1	61	345	1
140	7	1	6	3	2	62	183	1
141	4	9	3	4	5	65	389	1
142	8	7	8	3	4	64	169	1
143	2	5	9	6	7	67	95	1
144	5	6	4	2	4	64	167	1
145	6	1	2	2	4	64	53	1
146	8	1	3	6	7	67	360	1
147	4	5	7	8	4	64	251	1
148	5	6	6	4	2	62	330	1
149	10	9	10	10	1	61	27	1
150	1	10	9	6	8	68	171	1
151	1	5	10	6	9	69	116	1
152	10	1	1	8	11	71	176	1
153	9	5	4	8	5	65	180	1
154	5	7	7	9	2	62	221	1
155	2	8	7	9	5	65	271	1
156	5	2	6	2	1	61	467	1
157	3	1	6	2	3	63	388	1
158	3	4	2	9	5	65	180	1
159	7	8	5	3	5	65	195	1
160	6	6	10	9	5	65	461	1
161	9	6	9	2	4	64	385	1
162	10	7	5	2	7	67	279	1
163	4	1	4	5	4	64	127	1
164	10	10	8	10	2	62	9	1
165	8	7	3	8	5	65	210	1
166	4	4	7	3	3	63	121	1
167	4	8	6	1	7	67	423	1
168	7	5	1	2	6	66	390	1
169	4	9	5	6	3	63	480	1
170	7	3	3	3	4	64	68	1
171	10	9	3	7	7	67	349	1
172	8	2	2	4	6	66	108	1
173	6	10	1	6	6	66	462	1
174	3	1	5	2	2	62	449	1
175	4	5	6	7	2	62	276	1
176	5	9	9	5	5	65	170	1
177	8	9	3	10	5	65	478	1
178	9	6	4	1	7	67	376	1
179	5	1	5	8	7	67	427	1
180	3	8	2	8	1	61	199	1
181	7	3	9	5	2	62	131	1
182	4	8	4	10	2	62	256	1
183	4	7	9	2	7	67	29	1
184	10	10	2	6	8	68	461	1
185	5	1	3	10	9	69	387	1
186	9	6	9	10	4	64	52	1
187	10	1	2	8	10	70	112	1
188	3	4	5	8	4	64	85	1
189	3	7	7	2	6	66	90	1
190	10	9	2	6	8	68	463	1
191	5	6	7	10	4	64	47	1
192	7	7	7	4	3	63	80	1
193	3	10	1	10	2	62	153	1
194	3	10	2	6	4	64	450	1
195	9	1	3	8	9	69	393	1
196	2	8	7	1	8	68	141	1
197	2	3	7	9	7	67	311	1
198	8	1	2	9	10	70	161	1
199	7	9	8	4	5	65	10	1
200	1	4	4	4	3	63	55	1
201	3	10	4	6	4	64	6	1
202	5	10	6	6	4	64	405	1
203	5	2	9	1	4	64	20	1
204	3	3	2	8	5	65	285	1
205	5	2	10	6	6	66	344	1
206	4	6	1	6	3	63	480	1
207	1	4	3	4	2	62	34	1
208	9	3	6	5	3	63	451	1
209	6	3	4	1	2	62	41	1
210	4	4	4	8	4	64	167	1
211	5	1	7	1	2	62	56	1
212	1	9	8	6	7	67	368	1
213	4	7	6	5	2	62	11	1
214	5	10	10	1	10	70	425	1
215	9	10	8	9	1	61	407	1
216	2	2	4	4	2	62	318	1
217	7	3	6	8	5	65	479	1
218	7	1	1	9	10	70	186	1
219	1	9	10	4	10	70	338	1
220	4	3	3	7	4	64	356	1
221	10	4	2	9	9	69	336	1
