0	2.5	2.5	0	0	0	0	0	0
1	2	2	3	5	3	63	156	1
2	3	4	3	5	1	61	370	1
3	5	5	4	4	1	61	83	1
4	2	1	1	3	2	62	175	1
5	2	3	1	1	2	62	251	1
6	5	0	5	1	1	61	75	1
7	1	1	4	4	4	64	467	1
8	4	5	0	4	4	64	271	1
9	2	4	3	2	2	62	169	1
10	2	1	3	1	1	61	283	1
11	5	4	5	0	4	64	180	1
12	0	2	4	2	4	64	333	1
13	4	1	3	0	1	61	238	1
14	1	1	1	5	4	64	427	1
15	4	4	1	3	3	63	312	1
16	1	1	4	4	4	64	66	1
17	0	4	2	5	2	62	418	1
18	3	5	0	5	3	63	118	1
19	5	2	5	2	0	60	99	1
20	5	1	5	4	3	63	297	1
21	2	5	4	5	2	62	401	1
22	2	3	5	3	3	63	164	1
23	3	3	1	1	2	62	341	1
24	1	4	5	1	5	65	475	1
25	3	4	1	4	2	62	129	1
26	3	4	2	1	3	63	256	1
27	3	4	1	4	2	62	265	1
28	4	0	4	0	0	60	46	1
29	5	4	2	2	3	63	365	1
30	3	1	4	2	1	61	427	1
31	5	1	1	3	4	64	187	1
32	5	5	4	3	2	62	282	1
33	3	4	1	1	3	63	335	1
34	2	4	1	1	3	63	421	1
35	2	0	0	1	2	62	348	1
36	5	3	3	1	2	62	298	1
37	0	4	5	2	5	65	18	1
38	0	0	3	0	3	63	113	1
39	0	5	5	4	5	65	459	1
40	0	4	1	5	1	61	94	1
41	0	5	5	4	5	65	115	1
42	2	4	2	2	2	62	11	1
43	4	4	4	4	0	60	12	1
44	2	5	1	5	1	61	39	1
45	2	5	2	3	2	62	125	1
46	1	3	3	2	2	62	428	1
47	3	4	1	4	2	62	305	1
48	3	1	3	4	3	63	230	1
49	2	1	4	1	2	62	390	1
50	4	1	2	5	4	64	205	1
51	2	3	2	2	1	61	389	1
52	2	2	1	2	1	61	171	1
53	1	1	4	2	3	63	175	1
54	0	1	0	5	4	64	111	1
55	1	0	2	1	1	61	422	1
56	4	2	3	0	2	62	276	1
57	3	3	3	1	2	62	32	1
58	1	3	2	0	3	63	102	1
59	5	3	5	5	2	62	294	1
60	1	1	1	5	4	64	384	1
61	1	3	3	3	2	62	292	1
62	0	1	5	0	5	65	207	1
63	1	5	3	1	4	64	217	1
64	0	4	4	5	4	64	372	1
65	3	1	5	2	2	62	83	1
66	5	1	3	4	3	63	0	1
67	4	1	3	2	1	61	59	1
68	2	5	4	2	3	63	180	1
69	3	5	3	4	1	61	140	1
70	0	1	4	3	4	64	158	1
71	4	5	1	0	5	65	282	1
72	3	1	0	0	3	63	219	1
