0	10	10	0	0	0	0	0	0
1	18	4	9	17	15	75	229	1
2	17	13	0	4	19	79	290	1
3	20	2	0	7	20	80	122	1
4	10	20	18	13	10	70	227	1
5	5	13	8	8	5	65	147	1
6	9	1	2	17	17	77	121	1
7	10	0	8	14	14	74	252	1
8	10	15	2	18	8	68	146	1
9	1	5	4	3	3	63	27	1
10	3	20	17	1	23	83	27	1
11	3	20	19	14	17	77	44	1
12	4	3	2	17	14	74	323	1
13	9	18	2	8	12	72	226	1
14	19	9	1	8	18	78	334	1
15	8	11	5	7	5	65	240	1
16	15	1	13	11	10	70	5	1
17	12	5	9	20	15	75	138	1
18	15	10	12	20	10	70	279	1
19	1	6	2	1	5	65	367	1
20	15	17	1	13	14	74	140	1
21	7	9	18	14	12	72	459	1
22	3	0	7	19	19	79	146	1
23	15	3	8	0	7	67	169	1
24	19	20	2	12	18	78	353	1
25	4	3	9	20	17	77	114	1
26	9	10	19	5	11	71	460	1
27	10	11	6	17	7	67	211	1
28	3	19	18	20	15	75	36	1
29	18	9	11	7	7	67	228	1
30	4	10	6	2	8	68	268	1
31	5	13	10	14	5	65	424	1
32	11	18	18	19	7	67	11	1
33	5	15	14	20	10	70	3	1
34	8	12	14	20	10	70	358	1
35	3	14	15	1	17	77	457	1
36	10	17	2	14	8	68	308	1
37	13	4	19	6	6	66	403	1
38	19	4	8	16	16	76	348	1
39	5	12	7	2	10	70	176	1
40	18	1	15	0	3	63	442	1
41	8	18	5	11	7	67	2	1
42	19	4	13	2	6	66	336	1
43	15	9	8	1	10	70	237	1
44	5	12	4	6	6	66	417	1
45	17	6	18	1	5	65	300	1
46	14	4	8	5	6	66	167	1
47	15	0	16	4	4	64	330	1
48	1	7	20	2	19	79	455	1
49	18	0	12	11	12	72	296	1
50	10	10	14	1	9	69	57	1
51	8	19	13	16	5	65	370	1
52	12	19	10	6	13	73	251	1
53	6	20	5	2	18	78	260	1
54	11	12	17	8	7	67	442	1
55	10	0	9	11	11	71	146	1
56	14	20	1	7	18	78	208	1
57	0	18	0	8	10	70	126	1
58	18	2	0	4	18	78	430	1
59	14	2	6	8	10	70	418	1
60	2	12	19	3	19	79	428	1
61	9	1	16	12	13	73	368	1
62	7	4	11	17	13	73	220	1
63	6	10	1	4	7	67	181	1
64	6	9	20	20	17	77	336	1
65	8	12	7	13	1	61	84	1
66	14	2	3	8	12	72	472	1
67	7	17	18	16	11	71	417	1
68	19	7	20	6	1	61	480	1
69	19	8	18	11	3	63	223	1
70	9	5	7	1	4	64	366	1
71	0	8	3	20	12	72	451	1
72	16	17	5	8	14	74	396	1
73	8	7	16	17	12	72	151	1
74	4	20	2	18	2	62	77	1
75	13	11	6	13	7	67	129	1
76	11	11	5	3	10	70	26	1
77	2	1	7	11	11	71	422	1
78	3	14	9	10	7	67	124	1
79	13	19	15	0	19	79	124	1
80	1	17	0	15	2	62	117	1
81	9	2	11	5	3	63	380	1
82	5	6	3	8	2	62	333	1
83	11	10	4	11	7	67	34	1
84	8	12	14	18	8	68	290	1
85	10	13	19	10	9	69	297	1
86	1	1	6	7	7	67	174	1
87	15	2	9	8	8	68	401	1
88	11	10	11	18	8	68	152	1
89	11	12	20	10	9	69	132	1
90	9	6	4	13	8	68	238	1
91	16	0	18	1	2	62	141	1
92	16	7	5	14	13	73	313	1
93	14	20	4	15	11	71	347	1
94	16	7	17	16	9	69	295	1
95	14	0	0	6	15	75	331	1
96	16	11	4	10	12	72	237	1
97	15	4	8	0	8	68	47	1
98	18	18	7	4	17	77	463	1
99	8	18	2	5	14	74	387	1
100	7	18	19	3	19	79	361	1
101	5	5	2	9	5	65	125	1
102	14	1	15	9	8	68	240	1
103	4	17	19	18	15	75	288	1
104	16	20	14	1	19	79	343	1
105	19	18	9	19	10	70	387	1
106	18	7	14	6	4	64	403	1
107	20	1	7	14	18	78	58	1
108	20	12	18	13	2	62	69	1
109	13	10	6	20	12	72	459	1
110	4	11	15	18	13	73	83	1
111	9	0	16	10	12	72	440	1
112	12	6	13	15	9	69	344	1
113	3	0	0	9	9	69	66	1
114	14	12	2	3	15	75	161	1
115	5	4	1	10	7	67	42	1
116	10	4	14	9	6	66	243	1
117	17	11	9	9	8	68	52	1
118	19	19	19	9	10	70	236	1
119	10	13	9	3	10	70	434	1
120	12	15	14	1	14	74	123	1
121	20	15	9	11	11	71	39	1
122	12	16	15	18	3	63	445	1
123	3	10	0	7	4	64	193	1
124	16	3	14	11	8	68	183	1
125	11	10	8	9	3	63	92	1
126	8	4	19	3	11	71	213	1
127	2	5	1	10	5	65	438	1
128	3	3	1	18	15	75	238	1
129	15	3	20	19	16	76	425	1
130	2	10	9	13	7	67	14	1
131	6	16	13	6	12	72	233	1
132	15	4	7	11	10	70	296	1
133	17	17	12	17	5	65	297	1
134	15	0	6	16	18	78	456	1
135	14	8	19	17	10	70	373	1
136	20	5	5	16	18	78	227	1
137	12	13	3	13	9	69	225	1
138	3	19	20	9	19	79	174	1
139	10	9	8	12	3	63	336	1
140	3	13	1	3	10	70	304	1
141	10	3	12	17	14	74	14	1
142	11	14	11	17	3	63	42	1
143	3	12	1	12	2	62	251	1
144	10	5	19	2	9	69	122	1
145	2	3	3	0	3	63	149	1
146	3	6	3	11	5	65	297	1
147	5	10	14	4	10	70	469	1
148	15	16	4	11	12	72	260	1
149	14	0	2	0	12	72	213	1
150	0	16	18	2	22	82	250	1
151	19	1	18	0	1	61	165	1
152	16	5	4	13	14	74	152	1
153	8	0	4	19	19	79	118	1
154	17	4	5	1	12	72	54	1
155	10	20	17	14	9	69	128	1
156	2	8	16	5	14	74	118	1
157	14	7	5	5	9	69	161	1
158	17	9	13	1	8	68	82	1
159	11	9	6	8	5	65	37	1
160	5	2	6	3	1	61	301	1
161	13	5	19	7	6	66	317	1
162	9	9	0	2	11	71	121	1
163	12	3	5	11	10	70	296	1
164	16	12	1	12	15	75	460	1
165	8	6	16	13	10	70	125	1
166	3	18	7	5	13	73	100	1
167	20	7	16	2	6	66	457	1
168	14	9	4	11	10	70	340	1
169	8	15	17	0	17	77	88	1
170	16	1	8	12	13	73	75	1
171	4	6	1	11	5	65	44	1
172	3	16	17	3	19	79	208	1
173	0	12	3	11	3	63	5	1
174	1	6	6	8	5	65	130	1
175	3	16	8	8	9	69	180	1
176	6	3	14	9	10	70	56	1
177	0	10	2	5	5	65	6	1
178	0	0	20	20	28	88	80	1
179	14	5	7	20	16	76	48	1
180	1	20	15	15	14	74	313	1
181	19	18	6	14	13	73	463	1
182	6	5	16	3	10	70	291	1
183	2	12	19	3	19	79	270	1
184	13	1	16	2	3	63	143	1
185	8	17	8	8	9	69	334	1
186	14	10	5	5	10	70	82	1
187	20	4	13	14	12	72	437	1
188	1	9	12	18	14	74	408	1
189	13	1	3	17	18	78	219	1
190	9	15	9	11	4	64	352	1
191	11	20	9	5	15	75	135	1
192	6	4	12	3	6	66	370	1
193	20	4	7	2	13	73	174	1
194	9	12	15	15	6	66	107	1
195	15	20	19	11	9	69	11	1
196	1	7	0	7	1	61	295	1
197	3	6	9	5	6	66	239	1
198	12	17	18	15	6	66	210	1
199	9	8	11	4	4	64	366	1
200	17	19	14	20	3	63	417	1
201	14	15	13	9	6	66	62	1
202	19	20	16	14	6	66	359	1
203	4	15	3	0	15	75	105	1
204	12	11	1	7	11	71	88	1
205	12	6	10	18	12	72	366	1
206	0	16	13	12	13	73	120	1
207	5	14	10	1	13	73	456	1
208	20	17	0	13	20	80	26	1
209	14	16	15	10	6	66	361	1
210	20	5	1	20	24	84	94	1
211	14	13	13	3	10	70	81	1
212	16	20	13	8	12	72	207	1
213	0	19	9	8	14	74	65	1
214	8	9	8	5	4	64	33	1
215	15	4	0	9	15	75	86	1
216	10	2	2	7	9	69	260	1
217	7	11	17	5	11	71	165	1
218	11	7	7	15	8	68	121	1
219	17	17	2	17	15	75	356	1
220	7	8	16	8	9	69	425	1
221	2	19	5	8	11	71	158	1
222	12	3	4	10	10	70	474	1
223	2	0	16	6	15	75	100	1
224	10	10	1	9	9	69	133	1
225	17	3	6	2	11	71	161	1
226	13	11	20	17	9	69	386	1
227	20	3	12	0	8	68	337	1
228	16	17	11	17	5	65	104	1
229	2	5	15	0	13	73	300	1
230	15	13	1	12	14	74	449	1
231	6	17	16	15	10	70	231	1
232	19	11	6	16	13	73	381	1
233	20	5	13	12	9	69	27	1
234	17	6	10	1	8	68	111	1
235	19	0	9	1	10	70	285	1
236	9	7	14	18	12	72	62	1
237	18	8	1	6	17	77	193	1
238	6	8	7	0	8	68	346	1
239	19	15	9	19	10	70	246	1
240	6	7	17	7	11	71	98	1
241	3	15	12	20	10	70	389	1
242	8	1	11	12	11	71	321	1
243	14	20	17	14	6	66	44	1
244	20	12	0	0	23	83	96	1
245	5	15	0	4	12	72	389	1
246	3	15	4	9	6	66	112	1
247	4	3	1	7	5	65	49	1
248	16	13	18	12	2	62	304	1
249	0	17	20	4	23	83	338	1
250	13	1	16	12	11	71	269	1
251	13	7	5	2	9	69	49	1
252	5	1	20	20	24	84	56	1
253	4	2	3	11	9	69	432	1
254	4	13	15	16	11	71	404	1
255	0	17	8	7	12	72	144	1
256	3	3	19	15	20	80	282	1
257	3	18	4	3	15	75	125	1
