0	0	0	0	0	0	0	0	0
0	5	5	0	0	0	0	0	0
1	7	9	3	9	4	64	100	1
2	9	6	8	3	3	63	78	1
3	3	6	9	8	6	66	45	1
4	1	2	2	5	3	63	100	1
5	3	1	3	6	5	65	44	1
6	5	6	4	1	5	65	21	1
7	8	4	5	9	5	65	94	1
8	2	5	3	2	3	63	89	1
9	1	3	3	2	2	62	26	1
10	7	5	10	9	5	65	17	1
11	2	6	1	10	4	64	35	1
12	9	3	9	5	2	62	19	1
13	1	1	2	9	8	68	89	1
14	7	5	1	1	7	67	19	1
15	1	7	7	2	7	67	70	1
16	5	9	3	5	4	64	120	1
17	6	6	5	9	3	63	3	1
18	7	1	5	9	8	68	29	1
19	2	5	4	4	2	62	5	1
20	6	6	6	10	4	64	31	1
21	7	1	5	3	2	62	52	1
22	8	7	4	2	6	66	8	1
23	3	2	10	3	7	67	120	1
24	7	4	4	4	3	63	72	1
25	8	4	6	10	6	66	88	1
26	5	7	3	5	2	62	74	1
27	1	8	2	5	3	63	43	1
28	5	10	5	7	3	63	52	1
29	3	1	9	9	10	70	28	1
30	7	4	5	4	2	62	19	1
31	3	8	2	9	1	61	13	1
32	1	10	8	8	7	67	67	1
33	4	4	3	5	1	61	38	1
34	2	7	8	7	6	66	7	1
35	3	6	5	1	5	65	77	1
36	6	4	4	9	5	65	120	1
37	2	2	3	4	2	62	44	1
38	6	5	7	2	3	63	53	1
39	3	10	7	8	4	64	10	1
40	4	3	7	7	5	65	10	1
41	3	9	6	2	7	67	95	1
42	8	9	7	8	1	61	120	1
43	3	9	5	7	2	62	45	1
44	3	2	2	2	1	61	120	1
45	10	4	1	8	9	69	9	1
46	8	2	5	7	5	65	33	1
47	1	1	6	9	9	69	42	1
48	2	7	2	10	3	63	88	1
49	6	4	4	8	4	64	104	1
50	1	2	10	4	9	69	65	1
